,OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen,geometry,points
11589,11590,20061,,,,,,RAMP - RT 93 NB TO RT 90 EB,,,Boston,Boston,A63,45,FT,,,,1,1,,,South Boston,South Boston,0.074077,-1.0, , ,MA,MA,025,025, , ,02118,02118, , ,07000,07000,-1,293.34493429025173,"LINESTRING (-7910703.858591761 5212000.18873441, -7910677.225108673 5212118.433612937)",<shapely.coords.CoordinateSequence object at 0x14d4cffa0>
11590,11591,20951,,,,,,RAMP - RT 93 NB TO RT 90 EB,,,Boston,Boston,A63,55,FT,,,,1,2,,,South Boston,South Boston,0.12409595,-1.0, , ,MA,MA,025,025, , ,02127,02127, , ,07000,07000,-1,600.6243995851494,"LINESTRING (-7910525.941864152 5212472.057694708, -7910511.247704894 5212511.36669622, -7910434.361378362 5212702.63094004)",<shapely.coords.CoordinateSequence object at 0x14d4cff40>
11592,11593,22372,,,,,,Ramp,,,Boston,Boston,A63,55,FT,,,,2,2,,,South Boston,South Boston,0.12143128,-1.0, , ,MA,MA,025,025, , ,02127,02127, , ,07000,07000,-1,587.7273987822084,"LINESTRING (-7910434.361378362 5212702.63094004, -7910423.529044737 5212724.081537917, -7910412.193325978 5212756.311931166, -7910404.427296959 5212789.457725452, -7910403.633164067 5212793.380915564, -7910396.175158679 5212830.224951127, -7910392.249956763 5212847.531457816, -7910387.031720207 5212870.539307404, -7910373.832853145 5212936.911902073)",<shapely.coords.CoordinateSequence object at 0x14d4cfe80>
11671,11672,831,12,18,13,19,,Blanchard,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.076,0.076, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,445,132.98060007015872,"LINESTRING (-7913710.806979519 5210355.364167973, -7913720.01168225 5210343.875730921, -7913745.113858543 5210312.54554512)",<shapely.coords.CoordinateSequence object at 0x14d4ce0a0>
11688,11689,2514,200,208,201,217,,Dudley,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.079,0.079, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1274,170.55341627903417,"LINESTRING (-7912759.550312173 5210314.230423667, -7912742.03125318 5210314.559502136, -7912710.80094792 5210315.146048305, -7912689.352892581 5210315.661715277)",<shapely.coords.CoordinateSequence object at 0x14d4c7a00>
11711,11712,15332,2,112,1,99,,Norway,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.047,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3015,295.78208432556727,"LINESTRING (-7913437.798637035 5212833.729236548, -7913457.857668716 5212826.283809772, -7913464.549511672 5212826.21294005, -7913470.888528253 5212827.505955813, -7913556.390578443 5212844.946466485)",<shapely.coords.CoordinateSequence object at 0x14d4c7160>
11733,11734,17394,40,50,41,51,,Mcgreevey,WAY,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.1161001,0.1161001, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,2693,204.33618026127922,"LINESTRING (-7914551.119306857 5211274.760587217, -7914625.794308043 5211313.648528695)",<shapely.coords.CoordinateSequence object at 0x14d4c68e0>
11745,11746,4679,88,128,89,129,,Lenox,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.100234,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2413,176.4118474350768,"LINESTRING (-7912809.398779229 5211632.088374753, -7912862.763676607 5211681.543533613)",<shapely.coords.CoordinateSequence object at 0x14d4c6460>
11746,11747,14682,56,66,55,65,,Lenox,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.14075022,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2413,247.72039574368702,"LINESTRING (-7912599.258049564 5211436.070292542, -7912600.107591609 5211436.864501967, -7912637.872681152 5211472.171296982, -7912673.889054497 5211505.843040047)",<shapely.coords.CoordinateSequence object at 0x14d4c6400>
11747,11748,17505,1798,1816,1797,1815,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.05112515,0.05112515, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,112.47534054465885,"LINESTRING (-7912327.560960537 5211443.875542195, -7912345.550660156 5211424.21802837, -7912357.927403353 5211408.815805879)",<shapely.coords.CoordinateSequence object at 0x14d4c63a0>
11748,11749,17508,2,54,1,53,,Lenox,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.185,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,2413,475.9622902888106,"LINESTRING (-7912455.519004046 5211302.404179192, -7912504.310281811 5211347.120166238, -7912558.458328847 5211396.817269398, -7912599.258049564 5211436.070292542)",<shapely.coords.CoordinateSequence object at 0x14d4c6340>
11749,11750,19522,,,1874,1818,,Washington,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Roxbury,Roxbury,0.16234986,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,357.1696831193024,"LINESTRING (-7912455.519004046 5211302.404179192, -7912438.503306727 5211310.390801342, -7912360.153687265 5211398.123709629, -7912357.927403353 5211408.815805879)",<shapely.coords.CoordinateSequence object at 0x14d4c62e0>
11750,11751,15420,1876,1904,1877,1907,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.09405172,0.09405172, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,206.91379252949815,"LINESTRING (-7912455.519004046 5211302.404179192, -7912509.989079675 5211236.663260633)",<shapely.coords.CoordinateSequence object at 0x14d4c6280>
11751,11752,5032,,,923,931,,Massachusetts,AVE,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.04808149,-1.0, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,105.77927113435264,"LINESTRING (-7911457.486415067 5210590.222746942, -7911441.578495163 5210564.98351315, -7911434.215346142 5210553.278919186)",<shapely.coords.CoordinateSequence object at 0x14d4c6220>
11752,11753,12519,932,960,933,951,,Massachusetts,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.1062638,0.1062638, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,233.7803626060128,"LINESTRING (-7911434.215346142 5210553.278919186, -7911427.426255287 5210542.191758532, -7911422.898098818 5210534.726428835, -7911384.121787795 5210470.797714477)",<shapely.coords.CoordinateSequence object at 0x14d4c61c0>
11753,11754,11585,2,2,1,1,,Peirson,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.231,0.231, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3192,468.0399526247309,"LINESTRING (-7911547.915978381 5210368.947332833, -7911405.545955775 5210457.475961823, -7911384.121787795 5210470.797714477)",<shapely.coords.CoordinateSequence object at 0x14d4c6160>
11754,11755,10776,2,14,1,15,,Rusfield,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.037,0.037, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3678,418.1590742838233,"LINESTRING (-7911342.613404017 5210405.302253106, -7911365.725725514 5210390.681470025, -7911488.245158587 5210313.174216248)",<shapely.coords.CoordinateSequence object at 0x14d4c6100>
11755,11756,11609,900,912,901,911,,Massachusetts,AVE,,Boston,Boston,A31,25,FT,,,,0,0,,,Roxbury,Roxbury,0.1136916,-1.0, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,250.12153032041326,"LINESTRING (-7911531.318319656 5210707.793636785, -7911507.151171303 5210669.260909176, -7911476.461967131 5210620.329189189)",<shapely.coords.CoordinateSequence object at 0x14d4c60a0>
11756,11757,10778,968,1004,969,1003,,Massachusetts,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.2063835,0.2063835, , ,MA,MA,025,025,07000,07000,02118,02119, , ,07000,07000,2657,454.04370157436375,"LINESTRING (-7911342.613404017 5210405.302253106, -7911281.416086133 5210307.297520402, -7911243.350481385 5210246.336438183)",<shapely.coords.CoordinateSequence object at 0x14d4c3fd0>
11757,11758,13618,114,198,101,199,,Magazine,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.131,0.131, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,2554,382.4724274149178,"LINESTRING (-7911382.968066243 5210173.292887202, -7911324.256366012 5210203.292228673, -7911276.108639495 5210228.908346844, -7911262.154395019 5210236.332325322, -7911243.350481385 5210246.336438183)",<shapely.coords.CoordinateSequence object at 0x14d4c3fa0>
11758,11759,6394,2,74,1,75,,Proctor,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.58143096,0.58143096, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3360,1023.3184835370336,"LINESTRING (-7911199.378870683 5210175.148969501, -7911574.552027808 5209982.854437371)",<shapely.coords.CoordinateSequence object at 0x14d4c3f40>
11759,11760,9595,126,152,127,153,,Norfolk,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.046,0.046, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,2995,215.90089536252688,"LINESTRING (-7911641.151922744 5210041.862194854, -7911609.074549949 5210015.045763763, -7911605.102045924 5210011.724751322, -7911574.552027808 5209982.854437371)",<shapely.coords.CoordinateSequence object at 0x14d4c3ee0>
11828,11829,5757,168,202,165,201,,Northampton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.472,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3005,386.837074942704,"LINESTRING (-7912446.744762528 5211581.397582092, -7912456.608539708 5211592.422753615, -7912482.793564135 5211621.690987096, -7912553.158469203 5211700.340399574)",<shapely.coords.CoordinateSequence object at 0x14d4c04c0>
11833,11834,14344,69,1,68,2,,Saint Germain,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.45594305,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3715,802.4597761448719,"LINESTRING (-7913053.652116996 5212876.494129022, -7913171.745985857 5212900.216230704, -7913368.300262645 5212940.969948211, -7913377.408081654 5212942.858216976)",<shapely.coords.CoordinateSequence object at 0x14d4c02e0>
11834,11835,13967,334,350,335,349,,Massachusetts,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.12604504,0.12604504, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,2657,277.2990877405145,"LINESTRING (-7913128.223605592 5212453.27887301, -7913042.644401638 5212377.412106944)",<shapely.coords.CoordinateSequence object at 0x14d4c0280>
11835,11836,15401,216,236,207,235,,Saint Botolph,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.071,0.071, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3706,148.15579273498886,"LINESTRING (-7913042.644401638 5212377.412106944, -7913083.819637253 5212332.23335722)",<shapely.coords.CoordinateSequence object at 0x14d4c0220>
11836,11837,11767,206,214,205,205,,Saint Botolph,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.072,0.072, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3706,138.9339106801449,"LINESTRING (-7913005.339403883 5212420.943021468, -7913042.644401638 5212377.412106944)",<shapely.coords.CoordinateSequence object at 0x14d4c01c0>
11837,11838,20829,,,382,352,,Massachusetts,AVE,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.13691629,-1.0, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,2657,301.21583400647324,"LINESTRING (-7912946.807664931 5212299.762154034, -7912994.67504975 5212342.835721616, -7913024.397425236 5212369.493217879, -7913042.644401638 5212377.412106944)",<shapely.coords.CoordinateSequence object at 0x14d4c0160>
11838,11839,11572,2,2,1,1,,Albemarle,TER,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.062,0.062, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,4648,105.96436632428457,"LINESTRING (-7912939.225930245 5212420.435905055, -7912955.357998979 5212403.660586596, -7912962.797811558 5212395.54490496, -7912969.172688876 5212388.590766409)",<shapely.coords.CoordinateSequence object at 0x14d4c0100>
11839,11840,21868,,,801,825,,Massachusetts,AVE,,Boston,Boston,A35,25,FT,,,,0,0,,,Roxbury,Roxbury,0.11503219,-1.0, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,2657,253.0708091876479,"LINESTRING (-7911806.632375497 5211007.600446935, -7911730.16589691 5210936.570378757)",<shapely.coords.CoordinateSequence object at 0x14d4c00a0>
11899,11900,16560,102,152,101,151,,Chandler,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.283,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,779,540.5506342085478,"LINESTRING (-7911821.220845997 5213011.011509318, -7911946.106995982 5212967.620178478, -7912014.283750962 5212941.819867626, -7912014.738434795 5212941.833668304, -7912018.405158646 5212942.990773093, -7912020.956435302 5212943.967102858, -7912023.051918889 5212945.234724274, -7912029.534787718 5212950.103565197)",<shapely.coords.CoordinateSequence object at 0x14d4bd9a0>
11900,11901,11348,161,131,162,130,,Appleton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.24592312,-1.0, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,148,432.8246873415026,"LINESTRING (-7912180.682477401 5212750.882198762, -7912099.162650952 5212782.74173931, -7912094.184131104 5212791.973126711, -7912085.369638764 5212796.234303238, -7912018.169065375 5212817.641376224)",<shapely.coords.CoordinateSequence object at 0x14d4bd940>
11901,11902,9716,155,1,154,2,,Pembroke,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.44482823,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3197,782.8976926517364,"LINESTRING (-7912312.335769087 5212567.824317845, -7912309.52105948 5212560.866704529, -7912292.859778474 5212519.682647664, -7912285.269796882 5212503.62987154, -7912166.376067913 5212336.174220443, -7912137.1758615 5212297.90342479)",<shapely.coords.CoordinateSequence object at 0x14d4bd8e0>
11902,11903,21541,,,1080,1000,,Columbus,AVE,,Boston,Boston,A45,15,FT,,,,0,0,,,Roxbury,Roxbury,0.17628558,-1.0, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,954,232.69697040362036,"LINESTRING (-7913501.84675798 5211321.020840713, -7913555.28023506 5211400.834369107)",<shapely.coords.CoordinateSequence object at 0x14d4bd880>
12048,12049,10358,2,56,1,99,,Waterford,ST,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.153,0.153, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,5308,354.27494749723854,"LINESTRING (-7911109.144481194 5212809.020585031, -7911031.352804659 5212779.667149633, -7910972.592906078 5212757.494460368)",<shapely.coords.CoordinateSequence object at 0x14d4b9100>
12049,12050,14769,99,69,102,70,E,Berkeley,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.15054883,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,394,331.20743039998337,"LINESTRING (-7911025.167583794 5212641.206527096, -7911033.94866835 5212645.280983071, -7911105.11628257 5212678.410041808, -7911110.924243845 5212681.113733126, -7911140.789398034 5212694.181429373, -7911149.029156447 5212698.459690147)",<shapely.coords.CoordinateSequence object at 0x14d4b90a0>
12050,12051,13064,1134,1228,1135,1227,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.23232411,0.23232411, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,511.11303578133214,"LINESTRING (-7911025.167583794 5212641.206527096, -7911041.953719851 5212601.357458585, -7911047.341218865 5212588.568052301, -7911120.380141046 5212504.241714768, -7911133.310682294 5212489.312810183, -7911148.062633649 5212472.280930225)",<shapely.coords.CoordinateSequence object at 0x14d4b8fd0>
12051,12052,13068,1230,1276,1229,1275,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.11779784,0.11779784, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,259.1552501229756,"LINESTRING (-7911148.062633649 5212472.280930225, -7911184.17450038 5212433.304573582, -7911190.559169224 5212426.413479343, -7911197.604531151 5212418.809145777, -7911220.730386171 5212393.848605615)",<shapely.coords.CoordinateSequence object at 0x14d4b8fa0>
12052,12053,11068,1336,1380,1337,1379,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.12085193,0.12085193, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,265.8742350868408,"LINESTRING (-7911339.620622887 5212297.092938004, -7911367.124500532 5212282.716337904, -7911387.89041048 5212271.861635963, -7911436.717310524 5212246.338747678)",<shapely.coords.CoordinateSequence object at 0x14d4b8f40>
12053,12054,13338,1462,1494,1455,1503,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.12053177,0.12053177, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,265.16989463372124,"LINESTRING (-7911597.129128256 5212127.093047483, -7911679.249880676 5212054.875318618)",<shapely.coords.CoordinateSequence object at 0x14d4b8ee0>
12054,12055,17275,1496,1524,1505,1525,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.11027655,0.11027655, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,242.60841309072492,"LINESTRING (-7911679.249880676 5212054.875318618, -7911753.971174509 5211988.333783761)",<shapely.coords.CoordinateSequence object at 0x14d4b8e80>
12055,12056,17276,71,1,70,2,W,Brookline,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.21839846,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,588,384.3812938611517,"LINESTRING (-7911858.562847095 5212107.538740131, -7911849.784417081 5212097.675444857, -7911787.016766534 5212027.334479355, -7911753.971174509 5211988.333783761)",<shapely.coords.CoordinateSequence object at 0x14d4b8e20>
12056,12057,20615,,,1527,1551,,Washington,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.18512034,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,407.2647477868197,"LINESTRING (-7911753.971174509 5211988.333783761, -7911769.808527933 5211983.188919777, -7911881.59108325 5211881.235775103)",<shapely.coords.CoordinateSequence object at 0x14d4b8dc0>
12057,12058,19512,,,1552,1526,,Washington,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.18463771,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,406.20296150559113,"LINESTRING (-7911872.462910545 5211871.898670645, -7911760.855485052 5211972.381793977, -7911753.971174509 5211988.333783761)",<shapely.coords.CoordinateSequence object at 0x14d4b8d60>
12058,12059,15892,1600,1638,1595,1639,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.11631908,0.11631908, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,255.90197533245222,"LINESTRING (-7911952.531292252 5211808.90016202, -7912026.870210153 5211733.957512073)",<shapely.coords.CoordinateSequence object at 0x14d4b8d00>
12059,12060,25416,2,4,1,3,,Rutland,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.093,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3692,177.44465182978888,"LINESTRING (-7911952.531292252 5211808.90016202, -7912002.091747385 5211862.778618583)",<shapely.coords.CoordinateSequence object at 0x14d4b8ca0>
12060,12061,20616,,,1598,1554,,Washington,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.11435778,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,251.5871241505521,"LINESTRING (-7911952.531292252 5211808.90016202, -7911937.504077324 5211812.053512221, -7911872.462910545 5211871.898670645)",<shapely.coords.CoordinateSequence object at 0x14d4b8c40>
12061,12062,19144,,,1553,1593,,Washington,ST,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.11266779,-1.0, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,247.86914147695245,"LINESTRING (-7911881.59108325 5211881.235775103, -7911944.486687221 5211824.459791608, -7911952.531292252 5211808.90016202)",<shapely.coords.CoordinateSequence object at 0x14d4b8be0>
12062,12063,14309,1640,1680,1641,1699,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.11525609,0.11525609, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,253.56339461881294,"LINESTRING (-7912026.870210153 5211733.957512073, -7912103.707687936 5211663.019121367)",<shapely.coords.CoordinateSequence object at 0x14d4b8b80>
12063,12064,12919,1682,1722,1701,1719,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.11345558,0.11345558, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,249.60227850080787,"LINESTRING (-7912103.707687936 5211663.019121367, -7912179.343731968 5211593.188843386)",<shapely.coords.CoordinateSequence object at 0x14d4b8b20>
12064,12065,17258,1760,1796,1759,1795,,Washington,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roxbury,Roxbury,0.1078299,0.1078299, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4354,237.22578369401091,"LINESTRING (-7912258.630313553 5211513.327395197, -7912327.560960537 5211443.875542195)",<shapely.coords.CoordinateSequence object at 0x14d4b8ac0>
12065,12066,14383,2,16,1,17,,Thorndike,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.055,0.055, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4135,156.0821627818095,"LINESTRING (-7912577.342301731 5211168.715448821, -7912559.675985416 5211148.779000788, -7912550.067791804 5211139.41526496, -7912532.64465342 5211122.435528355)",<shapely.coords.CoordinateSequence object at 0x14d4b8a60>
